stop_id,stop_name,buses_day,buses_am_peak,buses_pm_peak,routes_served,metro_dist_m,near_metro,mall_frontage,is_surveyed,affected
155001,Al Rigga Metro Bus Stop 1,137,23,23,2,81.0,True,False,True,True
636001,"Hilton Jumeirah Hotel, Accomodation",138,23,23,3,2752.0,False,False,False,False
260001,Rashidiya 1-1,107,23,21,2,1182.0,False,False,False,False
270101,"Al Warsan 3, RTA Staff Accommodation 1",111,23,21,2,10789.0,False,False,False,False
273002,Traffic Police Department 2,138,23,23,4,876.0,False,False,False,False
378008,"Al Qusais, Bus Station 8",125,23,21,1,3459.0,False,False,False,False
299502,"Dubai Outsource City, Arab Company 2",115,23,24,2,11964.0,False,False,False,False
121001,"Deira, Taxi Station 1",129,23,21,3,319.0,False,False,False,False
879001,Ministry Of Human Resources & Emiratisation 1,125,23,21,3,975.0,False,False,False,False
677001,"Al Quoz, Emirates Glass 1",137,23,24,3,2381.0,False,False,False,False
120001,"Deira, Beniyas Square 1",114,22,21,3,138.0,True,False,False,False
491001,Mahboubi Clinic 1,125,22,21,3,1879.0,False,False,False,False
488002,Hassa Bint Al Murr Masjid 2,147,22,26,2,2154.0,False,False,False,False
603102,"Sports City, Dubai Sports City Offices 2",128,22,25,3,6084.0,False,False,False,False
197002,Abu Hail Center 2,136,22,21,3,398.0,False,True,False,False
702501,"Al Qusais Ind Area 3, Atiq Abdullah Flour Mill 1",111,22,20,1,3279.0,False,False,False,False
269001,Rashidiya 3,109,22,19,2,855.0,False,False,False,False
426501,"Mirdiff, 20D Street",139,22,25,4,2585.0,False,False,False,False
122102,"Muhaisnah 2, Grand City Mall 2",141,22,22,2,3092.0,False,True,False,False
215121,Etisalat Bus Station 21,142,22,25,1,189.0,True,False,False,False
209201,Oud Metha Bus Station 1,131,22,19,1,269.0,False,False,False,False
617002,"Muhaisnah 2, Pioneer Labour Camp 2",141,22,22,2,2020.0,False,False,False,False
389001,Silicon Oasis Lagoon,117,22,22,2,9762.0,False,False,False,False
371001,"Muhaisnah 2, Al Ghandi Labour Camp",141,22,22,2,1857.0,False,False,False,False
903506,Ibn Battuta Bus Station 6,116,22,20,1,53.0,True,False,False,False
268001,Umm Hani School 1,109,22,19,2,1065.0,False,False,False,False
620001,"Muhaisnah 2, Gargash Labour Camp",142,22,22,2,1885.0,False,False,False,False
283501,"Al Quoz, Emirates Post Office 1",126,22,23,2,2080.0,False,False,False,False
800002,"Ras Al Khor, Ducamz - 1-2",101,22,19,3,4855.0,False,False,False,False
262001,"Rashidiya, Park 1",109,22,19,2,630.0,False,False,False,False
137201,,123,22,22,1,174.0,True,False,False,False
121102,"Muhaisnah 2, Bu Haleeba Contracting Camp 2",141,22,22,2,2880.0,False,False,False,False
161502,Deira City Center Bus Station 2,121,22,23,1,255.0,False,True,False,False
158001,"Deira, Abu Hail Park 4 1",135,22,22,3,1285.0,False,False,False,False
601102,"Sports City, Victory Heights East Gate 2",128,22,25,3,6138.0,False,False,False,False
604102,"Sports City, Golf Tower 2",128,22,24,3,4842.0,False,False,False,False
148001,Hamarain Center 1,139,22,22,4,655.0,False,True,False,False
701501,Al Qusais Depot Entrance 1,111,22,21,1,3459.0,False,False,False,False
602102,"Sports City, Dubai Cricket Stadium 2",128,22,25,3,6205.0,False,False,False,False
675001,Habtoor Equipment Corporation 1,137,22,24,3,2541.0,False,False,False,False
173501,"Al Quoz, T. Choithram Stores 1",137,22,23,3,2850.0,False,False,False,False
152002,Al Bakhit Center 2,140,22,22,4,628.0,False,True,False,False
229102,"Abu Hail, Masjid 2",130,22,20,3,1430.0,False,False,False,False
793002,Ras Al Khor 2-2,101,22,19,3,2785.0,False,False,False,False
452002,Etihad Museum 2,125,21,20,3,2261.0,False,False,False,False
209206,Oud Metha Bus Station 6,67,21,20,1,312.0,False,False,False,False
729501,Discovery Garden 14-1,112,21,21,2,465.0,False,False,False,False
728501,Discovery Garden 13,112,21,20,2,503.0,False,False,False,False
864502,"Al Badia Residence 1&8, A2-2",123,21,21,3,1708.0,False,False,False,False
737501,"Al Badia, Hillside Village A-1",123,21,21,3,1304.0,False,False,False,False
793001,Ras Al Khor 2-1,96,21,19,3,2748.0,False,False,False,False
242001,Nadd Al Hamar Road 1,104,21,19,4,1382.0,False,False,False,False
263501,"Muhaisnah 2, Galadari Labour Camp 1",142,21,22,2,2267.0,False,False,False,False
799001,Ras Al Khor 7-1,96,21,19,3,3638.0,False,False,False,False
796001,Ras Al Khor 4-1,96,21,19,3,2546.0,False,False,False,False
733001,"Jebel Ali Free Zone, Roundabout 12-A",119,21,21,2,3755.0,False,False,False,False
935001,Dubai Polo Club,118,21,22,3,2666.0,False,False,False,False
573201,International City Bus Station 1,108,21,21,1,6723.0,False,False,False,False
817501,"Al Nahda 1, Medical Fitness Centre 1",56,21,0,2,1660.0,False,True,False,False
180101,Memorial Plaza,114,21,21,3,275.0,False,True,False,False
701502,Al Qusais Depot Entrance 2,108,21,21,1,3460.0,False,False,False,False
703502,"Al Qusais Industrial Area 3, Masjid Mustaqeem 2",108,21,21,1,3419.0,False,False,False,False
702502,"Al Qusais Ind Area 3, Atiq Abdullah Flour Mill 2",108,21,21,1,3307.0,False,False,False,False
201001,"Abu Hail, Roundabout 1",127,21,22,3,701.0,False,False,False,False
160101,Discovery Garden 16-1,112,21,21,2,305.0,False,False,False,False
956001,"Ras Al Khor, Rahmani Trdg.",101,21,19,3,2908.0,False,False,False,False
796002,Ras Al Khor 4-2,101,21,19,3,2552.0,False,False,False,False
624001,Oasis Village 1,123,21,22,3,1971.0,False,False,False,False
638501,"Muhaisnah 2, 6th Street",142,21,23,2,1972.0,False,False,False,False
122001,"Muhaisnah 2, Medical Centre",142,21,22,2,2223.0,False,True,False,False
617001,"Muhaisnah 2, Pioneer Labour Camp 1",142,21,22,2,2026.0,False,False,False,False
802001,"Ras Al Khor, Comm. Complex 1",94,21,22,3,4094.0,False,False,False,False
803002,"Ras Al Khor, Veg. Mkt. 2",97,21,20,3,5345.0,False,False,False,False
503009,"Satwa, Bus Station 9",154,21,18,1,1164.0,False,False,False,False
148002,Hamarain Center 2,140,21,22,4,432.0,False,True,False,False
227102,"Deira, Abu Hail Park 4 2",130,21,21,3,1317.0,False,False,False,False
888806,Dubai Mall Bus Stop 6,131,21,19,1,1291.0,False,True,False,False
370001,"Muhaisnah 2, 7th Street-2",141,21,22,2,1719.0,False,False,False,False
332501,Dubai Academic City 1-1,117,21,24,2,11551.0,False,False,False,False
267001,Rashidiya 2,109,21,19,2,1446.0,False,False,False,False
201002,"Abu Hail, Roundabout 2",129,20,21,3,774.0,False,False,False,False
231001,Bustan Rotana Hotel 1,120,20,19,2,475.0,False,False,False,False
361002,"Al Nahda 1, Fatma Mohammad Masjid 2",75,20,14,2,2056.0,False,False,False,False
549001,City Walk 1,131,20,21,3,1093.0,False,False,False,False
142501,Axis 4 Residence,83,20,16,2,10580.0,False,False,False,False
169002,"Hor Al Anz, Mashreq Bank 2",118,20,18,3,261.0,False,False,False,False
143501,Silicon Oasis Masjid 1,83,20,15,2,10715.0,False,False,False,False
373501,Union Metro Bus Stop 3-1,111,20,21,3,139.0,True,False,False,False
797001,Ras Al Khor 5-1,96,20,19,3,3217.0,False,False,False,False
467002,World Trade Centre Hotel 2,116,20,20,3,620.0,False,True,False,False
104001,Emirates NBD-1,118,20,19,3,244.0,False,False,False,False
214501,"The Greens, Terminus",108,20,18,2,610.0,False,False,False,False
205001,"Hamriya, Port 1",127,20,22,3,1347.0,False,False,False,False
702102,Dubai Fountain Street 2,77,20,20,2,661.0,False,False,False,False
904502,"Dubai Production City, The Crescent, Tower 2",128,20,25,3,4234.0,False,False,False,False
113102,"Dubai Production City, City Centre Meaisem 2",128,20,25,3,4224.0,False,True,False,False
611104,Business Bay 2 Bus Station 4,67,20,22,1,388.0,False,False,False,False
605102,"Sports City, Victory Heights West Gate 2",128,20,24,3,4841.0,False,False,False,False
348501,"Hamriya Port, Control Tower 1",141,20,25,2,2505.0,False,False,False,False
385029,Al Ghubaiba Bus Station 29,108,20,19,1,319.0,False,False,False,False
133501,"Al Quoz, Clinical Pathology Services 1",125,20,20,2,2605.0,False,False,False,False
374001,"Muhaisnah 2, Madina Supermarket 2",142,20,22,2,2533.0,False,True,False,False
207101,Al Jadeed Bakery 1,120,20,19,3,406.0,False,False,False,False
639501,"Dubai Festival City, Marks & Spencer 1",123,20,22,3,458.0,False,False,False,False
385025,Al Ghubaiba Bus Station 25,104,20,21,2,301.0,False,False,False,False
452201,"Dubai Festival City, Holiday Inn",123,20,21,3,998.0,False,False,False,False
411001,Rais Center,125,20,19,2,488.0,False,True,False,False
126002,Al Sabkha Marine Bus Stop 2,118,20,20,3,139.0,True,False,False,False
124001,"Deira, Beniyas Road 1",118,20,20,3,246.0,False,False,False,False
649101,Dubai Natural Gas Co Limited,112,20,17,2,2111.0,False,False,False,False
844501,"Muhaisnah 1, Islamic School 1",113,20,19,3,1926.0,False,False,False,False
179110,"Al Quoz, Bus Station 10",104,20,21,2,995.0,False,False,False,False
130501,"Al Quoz, Yusuf Motors 2",104,20,22,2,266.0,False,False,False,False
123008,Union Bus Station 8,115,19,18,1,159.0,True,False,False,False
449101,Ahli House 1,105,19,16,2,3040.0,False,False,False,False
209208,Oud Metha Bus Station 8,92,19,12,1,329.0,False,False,False,False
444001,Lamcy Plaza 1,110,19,16,3,1303.0,False,True,False,False
105001,"Deira, Old Souq 1",118,19,19,3,62.0,True,True,False,False
421002,"Karama, Commercial Center 2",108,19,18,3,734.0,False,True,False,False
467001,World Trade Centre Hotel 1,114,19,17,3,525.0,False,True,False,False
103001,"Al Ras, Public Library",118,19,18,3,231.0,False,False,False,False
250001,"Rashidiya, Police Station 1",117,19,19,4,721.0,False,False,False,False
261001,"Rashidiya, Emarat Petrol Station",117,19,19,4,1138.0,False,False,False,False
441001,American Hospital 1,110,19,16,3,996.0,False,False,False,False
467101,Sunrise City Supermarket 1,110,19,16,3,1172.0,False,True,False,False
801002,"Ras Al Khor, Ducamz - 2-2",89,19,20,3,5369.0,False,False,False,False
504502,"The Green Community, Main Gate Entrance 2",106,19,20,1,676.0,False,False,False,False
505502,"The Green Community, Choithram Supermarket 2",106,19,20,1,941.0,False,True,False,False
230102,Dubai Folklore Theatre 2,112,19,18,3,1196.0,False,False,False,False
318701,"International City, Rivera Dreams Apartments 1-1",108,19,20,2,7014.0,False,False,False,False
567507,Mall of the Emirates Bus Station 7,102,19,17,1,46.0,True,True,False,False
429001,"Umm Hurair, Road 1-1",114,19,17,3,648.0,False,False,False,False
448101,Al Hawai Twin Towers,105,19,16,2,2871.0,False,False,False,False
429002,"Umm Hurair, Road 1-2",116,19,16,3,856.0,False,False,False,False
567508,Mall of the Emirates Bus Station 8,94,19,16,1,72.0,True,True,False,False
604501,Al Garhoud Metro Bus Stop 1,105,19,18,1,25.0,True,False,False,False
132101,Al Karama Bus Station 1,86,19,12,1,889.0,False,False,False,False
413102,Bloom World Academy 2,105,19,19,2,5767.0,False,False,False,False
755002,Aster Cedars Hospital 2,113,19,18,2,1642.0,False,False,False,False
503012,"Satwa, Bus Station 12",121,18,22,1,1172.0,False,False,False,False
528101,"The Green Community, AA Building 1",98,18,19,2,1369.0,False,False,False,False
123010,Union Bus Station 10,102,18,16,1,143.0,True,False,False,False
132103,Al Karama Bus Station 3,98,18,18,1,896.0,False,False,False,False
506501,"Dubai Lagoon, Nibras International School 1",98,18,19,2,1900.0,False,False,False,False
260002,Rashidiya 1-2,117,18,19,4,1312.0,False,False,False,False
872001,"Al Quoz, Pure Water Filling Company 2",95,18,15,2,717.0,False,False,False,False
510002,"Wasl, Emirates Bank 2",114,18,18,3,1532.0,False,False,False,False
503011,"Satwa, Bus Station 11",55,18,16,1,1169.0,False,False,False,False
457001,Jumeirah Rotana Hotel 1,120,18,19,3,1735.0,False,False,False,False
203101,Sharaf DG Metro Bus Stop 2-1,126,18,19,2,140.0,True,False,False,False
801001,"Ras Al Khor, Ducamz - 2-1",87,18,20,3,5326.0,False,False,False,False
318601,"International City, Trafalgar Tower 1",108,18,20,2,7497.0,False,False,False,False
643502,Downtown Mirdiff Gate 1-2,107,18,20,3,3014.0,False,False,False,False
199501,,121,18,18,1,25.0,True,False,False,False
644502,Downtown Mirdiff Gate 2-2,107,18,20,3,3436.0,False,False,False,False
990001,Algeria Road 6-1,106,18,17,2,2987.0,False,False,False,False
338502,,73,18,13,1,12001.0,False,False,False,False
351501,"Hamriya Port,Sheikh Almar Masjid 1",116,18,19,3,1776.0,False,False,False,False
123004,Union Bus Station 4,55,18,17,1,203.0,False,False,False,False
502002,"Hudheiba, Road 2",85,18,11,2,1498.0,False,False,False,False
844502,"Muhaisnah 1, Islamic School 2",113,18,20,3,1854.0,False,False,False,False
659002,Al Quoz Mall 2,98,18,18,2,1571.0,False,True,False,False
641002,"Mina Al Siyahi, Le Meridien Hotel 2",140,18,18,2,378.0,False,False,False,False
856001,ETA SwitchGear Manufacturing 2,98,18,17,2,1266.0,False,False,False,False
660002,ETA Profiles 2,98,18,17,2,1340.0,False,False,False,False
157501,Beirut Road 2-1,112,18,17,2,710.0,False,False,False,False
611101,Business Bay 2 Bus Station 1,106,18,18,1,373.0,False,False,False,False
208001,"Al Mamzar, Century Mall 1",112,18,19,3,1350.0,False,True,False,False
902001,Nadd Al Hamar Terminus,114,18,18,1,4577.0,False,False,False,False
302203,Onpassive Metro Bus Stop Landside 3,100,18,18,1,69.0,True,False,False,False
256102,Al Jafiliya Bus Station 2,61,18,9,1,112.0,True,False,True,True
855001,"Al Quoz, Al Shamsi Steel Manufacturing Co 1",101,18,16,2,2136.0,False,False,False,False
448002,Hudheiba 2,125,17,17,3,1970.0,False,False,False,False
175102,Dubai Pearl Gypsum Industries 2,99,17,18,2,6195.0,False,False,False,False
657002,Classic Crystal 2,89,17,14,2,1595.0,False,False,False,False
413101,Bloom World Academy 1,105,17,19,2,5783.0,False,False,False,False
209501,"Mizhar 1, Masjid Shaikha Latifa Bint Manea",79,17,15,1,6212.0,False,False,False,False
752502,Capital Hotel 2,125,17,17,3,1934.0,False,False,False,False
126101,"Muhaisnah 2, Etisalat Academy",79,17,14,1,1241.0,False,False,False,False
176102,Corro Tech Staff Accommodation 2,99,17,19,2,5954.0,False,False,False,False
100004,Gold Souq Bus Station 4,110,17,20,1,74.0,True,True,False,False
649001,Emaar South Entrance 1,85,17,17,1,11080.0,False,False,False,False
649202,Emaar South Entrance 2,85,17,17,1,11398.0,False,False,False,False
107001,"Sabkha, Turnoff",100,17,16,2,483.0,False,False,False,False
180002,Hor Al Anz 2-2,90,17,17,2,693.0,False,False,False,False
891001,Hor Al Anz 4,90,17,16,2,775.0,False,False,False,False
892001,Hor Al Anz 5,90,17,16,2,1066.0,False,False,False,False
182002,Omer Bin Al Khattab School 2,90,17,17,2,337.0,False,False,False,False
195503,Abu Hail Bus Station 3,98,17,18,1,86.0,True,False,False,False
318101,Petron Emirates Accommodation,93,17,14,1,4734.0,False,False,False,False
176001,"Hor Al Anz, Civil Defence",87,17,15,2,796.0,False,False,False,False
164001,"Abu Hail, EPPCO",90,17,16,2,1331.0,False,False,False,False
165001,"Hamriya, Park",90,17,16,2,1348.0,False,False,False,False
183001,Sadaa School 1,90,17,17,2,669.0,False,False,False,False
184001,Sadaa School 2,90,17,17,2,680.0,False,False,False,False
181002,Safiya Housing 2,90,17,17,2,669.0,False,False,False,False
890002,Hor Al Anz 3-2,90,17,17,2,818.0,False,False,False,False
174101,Fastner World International 1,98,17,19,2,5861.0,False,False,False,False
238501,Naif Park 1,82,17,14,2,379.0,False,False,False,False
177001,Hor Al Anz Post Office,87,17,16,2,506.0,False,False,False,False
427901,"Mirdiff, 78th Street 3",106,17,17,2,5000.0,False,False,False,False
319101,Emirates Code Contracting Labour Camp,93,17,14,1,4563.0,False,False,False,False
175001,Hor Al Anz Street,87,17,15,2,991.0,False,False,False,False
224501,Jebel Ali Horse Racecourse 1,92,17,14,2,1053.0,False,False,False,False
961505,Rashidiya Bus Station Gate 5,78,17,16,1,71.0,True,False,False,False
573203,International City Bus Station 3,110,17,19,1,6714.0,False,False,False,False
526102,Rig Metal Inds 2,90,17,15,2,1649.0,False,False,False,False
960501,"Rashidiya Ibraheem Khaleel Masjid, Street 11",76,17,15,1,1237.0,False,False,False,False
355201,The Philippine School Muhaisnah 1,79,17,14,1,1669.0,False,False,False,False
319001,"International City, Dragon Mart Main Entrance",107,17,18,3,6484.0,False,False,False,False
152601,Al Badia Residences Building 10,98,17,18,2,1906.0,False,False,False,False
752501,Capital Hotel 1,125,17,18,3,1943.0,False,False,False,False
491101,Al Madar Scala Tower 2,62,17,10,1,329.0,False,False,False,False
276901,Al Twar Dialysis Center 1,101,17,16,1,693.0,False,True,False,False
964501,"Rashidiya, Street 11, Saud Al Mulla Masjid",76,17,16,1,1419.0,False,False,False,False
958501,Rashidiya 2A Street,76,17,16,1,1424.0,False,False,False,False
965501,"Rashidiya, Street 2A, Mariam Masjid",76,17,16,1,1311.0,False,False,False,False
133001,Rasheed Road 1,98,17,16,2,790.0,False,False,False,False
189002,Flame Intersection 2,128,17,18,3,434.0,False,False,False,False
527102,Sun Rise Metal Coting 2,90,17,16,2,2235.0,False,False,False,False
464001,"Sport City, Arena Tower",92,17,18,2,6192.0,False,False,False,False
927501,DMCC Metro Bus Stop Landside 1,78,17,18,1,55.0,True,False,False,False
245101,Sobha Realty Metro Bus Stop Landside,78,17,18,1,61.0,True,False,False,False
385023,Al Ghubaiba Bus Station 23,97,17,20,1,293.0,False,False,False,False
177102,JRD International Staff Accommodation 2,99,17,19,2,5648.0,False,False,False,False
967501,"Rashidya, Street 11",76,17,15,1,1003.0,False,False,False,False
408501,"Mirdiff, ETISALAT Tower 1",95,17,18,3,3493.0,False,False,False,False
348002,Imam Abu Hanifa Masjid 2,107,17,20,3,2652.0,False,False,False,False
338501,,73,17,14,1,11935.0,False,False,False,False
472001,Police Stadium,98,17,18,2,653.0,False,False,False,False
710001,Jebel Ali Gardens 4,94,16,16,2,908.0,False,False,False,False
709001,Jebel Ali Gardens 3,94,16,17,2,593.0,False,False,False,False
706001,Jebel Ali Gardens 1,94,16,17,2,718.0,False,False,False,False
355102,"Muhaisnah 1, Etihad Mall 2",101,16,17,2,2906.0,False,True,False,False
355101,"Muhaisnah 1, Etihad Mall 1",101,16,17,2,2783.0,False,True,False,False
551502,Sobha Contracting Labour Camp 2,90,16,15,2,2564.0,False,False,False,False
116002,Maktoum Heritage Souq 2,91,16,15,2,424.0,False,True,False,False
708001,Jebel Ali Gardens 2,94,16,17,2,480.0,False,False,False,False
341001,Al Qusais Industrial Area 4 - A,95,16,18,2,3682.0,False,False,False,False
642602,"Mirdif, Sport Society 2",107,16,21,3,2072.0,False,False,False,False
342001,Al Qusais Industrial Area 4 - B,95,16,18,2,3718.0,False,False,False,False
135001,"Baraha, Eid Musallah 1",94,16,15,2,1072.0,False,False,False,False
265001,Rashidiya 4,76,16,16,1,1011.0,False,False,False,False
266001,Rashidiya 5,76,16,16,1,1268.0,False,False,False,False
258002,Jassmi Masjid 2,76,16,15,1,1266.0,False,False,False,False
646001,Al Quoz Industrial Area 3,89,16,15,2,2372.0,False,False,False,False
491002,Mahboubi Clinic 2,91,16,16,2,1904.0,False,False,False,False
482102,"International City, Persia O02-2",96,16,18,2,7816.0,False,False,False,False
212102,"Ras Al Khor, Veg. Mkt. Delmonte Foods 2",96,16,17,2,5845.0,False,False,False,False
207002,"Hamriya, Clinic 2",81,16,15,2,1816.0,False,False,False,False
252101,"Muhaisnah 2, Ministry of Health",79,16,14,1,911.0,False,False,False,False
129702,Glamz Residence Tower 2 2,88,16,17,2,444.0,False,False,False,False
211102,"Ras Al Khor, Veg. Mkt. Customs Office 2",96,16,17,2,5697.0,False,False,False,False
554002,"Safa, Safest Way 2",74,16,12,2,655.0,False,False,False,False
264001,"Rashidiya, Clinic",76,16,16,1,787.0,False,False,False,False
355202,The Philippine School Muhaisnah 2,79,16,14,1,1648.0,False,False,False,False
126201,Ministry of Human Resources & Emiratisation HQ,79,16,14,1,1034.0,False,False,False,False
556001,"Safa, Lufthansa 1",74,16,12,2,245.0,False,False,False,False
552001,"Emarat, Headquarters",86,16,14,2,475.0,False,False,False,False
120501,"Sports City, ICC Office 1",92,16,18,2,6586.0,False,False,False,False
666002,Atlas Marine Service 2,99,16,15,1,1931.0,False,False,False,False
567503,Mall of the Emirates Bus Station 3,89,16,12,1,52.0,True,True,False,False
258001,Jassmi Masjid 1,77,16,15,1,1288.0,False,False,False,False
215123,Etisalat Bus Station 23,79,16,15,1,192.0,True,False,False,False
262002,"Rashidiya, Park 2",76,16,16,1,493.0,False,False,False,False
257001,Fatima English School 1,77,16,16,1,1059.0,False,False,False,False
249001,"Rashidiya, Shopping Center",77,16,16,1,943.0,False,True,False,False
251001,"Nad Rashid, Souq 1",77,16,16,1,777.0,False,True,False,False
256001,"Rashidiya, Qutami Masjid",77,16,16,1,767.0,False,False,False,False
642502,Mirdiff City Centre 2,107,16,20,3,2393.0,False,True,False,False
671001,"Al Quoz, Falaknaz 1",95,16,14,2,763.0,False,False,False,False
499001,"Safa, Emarat Petrol Stn.",94,16,17,2,1628.0,False,False,False,False
536002,"Wasl Road, Box Park 1-2",94,16,17,2,1498.0,False,False,False,False
669002,"Al Quoz, Gargash 2",97,16,17,2,1858.0,False,False,False,False
671002,"Al Quoz, Falaknaz 2",97,16,16,2,687.0,False,False,False,False
672002,"Al Quoz, Technical Resources Est 2",97,16,16,2,1207.0,False,False,False,False
536001,"Wasl Road, Box Park 1-1",95,16,17,2,1565.0,False,False,False,False
123003,Union Bus Station 3,79,16,15,1,207.0,False,False,False,False
195502,Abu Hail Bus Station 2,79,16,15,1,70.0,True,False,False,False
146001,Burj Nahar Mall 1,79,16,16,1,457.0,False,True,False,False
664101,"Al Maktoum International Airport, Arrivals",122,16,16,2,8735.0,False,False,False,False
552502,Depa Contracting Labour Camp 2,90,16,15,2,2286.0,False,False,False,False
466001,"Sport City, Royal Residence 1",92,16,18,2,6154.0,False,False,False,False
464501,"Sport City, European Building",92,16,18,2,6285.0,False,False,False,False
465001,"Sport City, Grand Horizon 2",92,16,18,2,6224.0,False,False,False,False
500001,"Jumeirah, Post Office 1",113,16,17,3,1697.0,False,False,False,False
672001,"Al Quoz, Technical Resources Est 1",95,16,15,2,1244.0,False,False,False,False
494102,Clayton Residency 2,62,16,11,1,643.0,False,False,False,False
522102,Volante Dubai Tower 2,62,16,11,1,227.0,False,False,False,False
131001,"Baraha, Street 1",94,16,16,2,1149.0,False,False,False,False
100008,Gold Souq Bus Station 8,87,16,12,1,56.0,True,True,False,False
236501,"The Sustainable City, Main Entrance",98,16,18,2,11220.0,False,False,False,False
239501,"Arabian Ranches 2, Main Entrance",98,16,18,2,10839.0,False,False,False,False
852001,"Al Quoz, Cemex RMC Topmix 1",99,16,17,2,1561.0,False,False,False,False
178001,Hor Al Anz 1,87,16,16,2,468.0,False,False,False,False
182001,Omer Bin Al Khattab School 1,87,16,17,2,378.0,False,False,False,False
890001,Hor Al Anz 3-1,87,16,16,2,832.0,False,False,False,False
584001,"Dubai Outsource City, DIAC Homes 1",76,16,16,1,11703.0,False,False,False,False
224502,Jebel Ali Horse Racecourse 2,91,16,14,2,1050.0,False,False,False,False
180001,Hor Al Anz 2-1,87,16,16,2,680.0,False,False,False,False
467501,"Sport City, Shami Tower",92,16,18,2,6424.0,False,False,False,False
816602,Al Nahda Taweej 2,42,16,0,2,1409.0,False,False,False,False
181001,Safiya Housing 1,87,16,16,2,599.0,False,False,False,False
438501,Dubai Production City Accomodation 1,88,16,16,1,3027.0,False,False,False,False
439501,Dubai Production City Accomodation 2,88,16,16,1,3103.0,False,False,False,False
172201,"Gulf News, DIP",89,16,17,1,3719.0,False,False,False,False
437501,Dubai Production City A Street 1,88,16,16,1,2818.0,False,False,False,False
174102,Fastner World International 2,97,16,19,2,5811.0,False,False,False,False
160002,Ittehad School 2,101,16,16,2,822.0,False,False,False,False
973501,Equiti Metro Bus Stop Seaside,85,15,18,1,99.0,True,False,False,False
654002,Umm Sheif 2,89,15,16,2,1190.0,False,False,False,False
652002,TV Relay Station 2,89,15,16,2,1409.0,False,False,False,False
614002,Thanaya Junction 2,89,15,16,2,1677.0,False,False,False,False
484001,Century Plaza 2,90,15,15,2,2272.0,False,True,False,False
599002,"Ghadeer, Emarat 2",89,15,16,2,1469.0,False,False,False,False
600002,"Safa, Veterinary Clinic 2",89,15,16,2,1743.0,False,False,False,False
567505,Mall of the Emirates Bus Station 5,108,15,20,1,50.0,True,True,False,False
179103,"Al Quoz, Bus Station 3",92,15,14,1,1020.0,False,False,False,False
385043,Al Ghubaiba Bus Station 43,92,15,13,1,386.0,False,False,False,False
197001,Abu Hail Center 1,100,15,16,2,336.0,False,True,False,False
137501,"Al Badia, Deira International School 1",93,15,15,2,2388.0,False,False,False,False
133502,"Al Quoz, Clinical Pathology Services 2",89,15,13,2,2917.0,False,False,False,False
162001,Majid English School 1,80,15,13,2,1243.0,False,False,False,False
487002,Mercato Shopping Mall 2,90,15,16,2,2448.0,False,True,False,False
451101,Desert Group Building 4,91,15,17,1,2465.0,False,False,False,False
493501,Wasl Park Terminus,97,15,18,1,1471.0,False,False,False,False
132105,Al Karama Bus Station 5,88,15,12,1,902.0,False,False,False,False
128101,Cargo Village Gate,88,15,13,1,677.0,False,False,False,False
159001,Hamriya Shopping Center 1,100,15,16,2,1046.0,False,True,False,False
611103,Business Bay 2 Bus Station 3,86,15,15,1,383.0,False,False,False,False
172401,Dragon Mart 1 External,97,15,18,2,6385.0,False,False,False,False
275002,"Al Twar 1, Intersection 2",94,15,16,3,1160.0,False,False,False,False
346502,Emirates Engineering 2,88,15,14,2,830.0,False,False,False,False
434701,"Dubai Production City, Entrance 1 1",90,15,19,2,2816.0,False,False,False,False
436501,Publishing Pavilion Building 1,90,15,19,2,3311.0,False,False,False,False
497101,"Dubai World Central, Cargo Terminal A",85,15,15,1,8536.0,False,False,False,False
434502,"Dubai Production City, Entrance 2 2",90,15,18,2,2219.0,False,False,False,False
435501,Qasr Sabah 1,90,15,19,2,3350.0,False,False,False,False
142001,Abu Baker Al Siddique Road 1,96,15,16,3,733.0,False,False,False,False
673001,"Al Quoz, Nabooda Cars 1",95,15,15,2,1624.0,False,False,False,False
498001,Police Training School,113,15,17,3,1687.0,False,False,False,False
972501,"Al Barsha Heights, Saleh Bin Lahej Building 1",77,15,12,2,406.0,False,False,False,False
773004,"Jebel Ali, Bus Station 4",79,15,16,1,4730.0,False,False,False,False
908101,"Nad Al Shiba, Avenue Mall",80,15,14,2,6695.0,False,True,False,False
152501,"Al Badia, Residences 1",93,15,15,2,2189.0,False,False,False,False
851501,"Al Quoz, Azzani Ready Mix 1",99,15,17,2,853.0,False,False,False,False
527001,Ghaya Residence,77,15,11,2,255.0,False,False,False,False
541102,"Jumeirah University 2, Latifa Bint Hamdan Street",82,15,14,2,2720.0,False,False,False,False
673002,"Al Quoz, Nabooda Cars 2",97,15,17,2,1571.0,False,False,False,False
101501,"Al Quoz, AST Company 1",85,15,16,2,2041.0,False,False,False,False
150002,The Center 2,96,15,15,3,380.0,False,True,False,False
340502,Silicon Oasis Lake 2,80,15,16,2,11069.0,False,False,False,False
903508,Ibn Battuta Bus Station 8,109,15,18,1,82.0,True,False,False,False
139501,"Abu Dhabi, Samha 1",98,15,16,2,47748.0,False,False,False,False
125201,"Abu Dhabi, Shahama Village",98,15,17,2,61793.0,False,False,False,False
162002,Majid English School 2,82,15,14,2,1223.0,False,False,False,False
737502,"Al Badia, Hillside Village A-2",93,15,16,2,1310.0,False,False,False,False
